"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_noint" "contY_catMbinM_noint" "contY_catMcontM_noint" "binY_binMcontM_noint" "binY_catMbinM_noint" "binY_catMcontM_noint" "countY_binMcontM_noint" "countY_catMbinM_noint" "countY_catMcontM_noint" "C"
"9809" 1 0.333734488426569 0 1 -3.97566005270995 -2.31276867237199 -2.03268060297211 0 0 0 5 8 1 1.4386052687323
"9810" 0 -0.388232848232724 0 1 -5.57182611127051 -2.85163731764676 -4.54066210361113 0 0 0 12 2 7 -0.313513940694322
"9811" 1 0.602005562261023 0 2 -3.27133983183002 -3.16027152990489 -0.847166578065426 0 0 0 3 4 1 1.68049801193555
"9812" 0 0.21371394065563 1 0 -3.10603616006482 -3.58634651633242 -4.21135125091974 0 0 0 0 3 4 1.9962743801343
"9813" 0 0.0522194006973608 0 2 -4.60199772471737 -3.73736711564698 -2.92841082991893 0 0 0 5 4 2 1.20261765342537
"9814" 1 0.734168701962983 1 2 -1.31638181127813 -1.00962974593201 -1.42634575567254 0 0 0 2 0 1 1.95711569345143
"9815" 0 -0.0954154588844388 0 0 -5.13236908353147 -4.39772725212104 -5.39816654514284 0 0 1 4 3 4 1.59097150396648
"9816" 0 -0.0253832814140384 0 1 -5.11449821670977 -3.43460840129122 -3.73365967264845 0 0 0 7 3 7 1.05749824938711
"9817" 0 0.0767786434348661 1 1 -3.53864422152843 -1.46140605954145 -3.29680188474247 0 0 0 3 2 5 1.91635166614015
"9818" 1 0.376919665059233 1 1 -2.31835849171494 -0.476622628544747 -2.27217597719832 0 0 0 2 1 3 0.541094035180314
"9819" 0 0.311245337308694 1 0 -3.10028144215648 -3.20509115518994 -4.55537478397452 0 0 0 1 2 3 2.40627897975689
"9820" 1 0.574632284616905 1 2 -1.72043043863359 -1.501081813372 -1.71538367362397 1 1 0 2 0 5 1.78955684063646
"9821" 0 -0.226523539272127 0 2 -5.53867127065124 -3.64247294237613 -4.15835133813888 0 0 0 2 4 2 0.359461402040766
"9822" 0 -0.477499281184554 1 0 -4.70564820741553 -3.44197337623354 -5.99712741022702 0 0 0 7 6 2 -0.307891938900433
"9823" 0 -0.122612898472406 0 1 -4.92580437942509 -3.01109698366394 -3.94996464570419 0 0 0 7 4 4 1.31375615289168
"9824" 0 -0.173975436040762 1 0 -4.19923609341815 -3.63520626718733 -5.46586418949114 0 0 0 4 8 5 -0.0658569046966588
"9825" 0 -0.249695042172685 0 1 -4.98992822864357 -3.18732855814147 -4.66567103197384 0 0 0 5 8 8 -0.322290431279915
"9826" 0 0.00184967299626493 0 1 -4.64374853707544 -2.52863263332601 -3.96784005244202 0 0 0 4 2 4 0.296262508161839
"9827" 0 -0.250915766525518 0 2 -5.75367031066829 -3.7312007467608 -3.68861980200424 0 0 0 5 3 3 -0.276614337525363
"9828" 0 -0.0618544612176066 1 0 -3.97631734958539 -3.36891248036789 -4.67891402711114 0 0 0 2 1 1 1.46576051608387
"9829" 1 0.132319623546078 1 0 -2.96734848779227 -2.52694596638165 -4.12169412097744 0 0 0 3 5 1 -0.716559738358984
"9830" 0 0.317727829196822 0 2 -3.95815317312998 -3.57098156016801 -2.68447144749278 0 0 0 5 2 3 2.86814261404649
"9831" 0 -0.0422554082219421 0 0 -5.20494375584175 -4.93889323623216 -5.45363266374851 0 0 0 6 10 5 0.460344982109287
"9832" 1 0.467783387788129 1 0 -1.79082979669085 -2.75508696004509 -3.45289841745261 0 0 0 1 0 1 0.812019433222011
"9833" 1 0.76370441702127 1 2 -1.72790499669297 -1.1760654016208 -0.974610153618298 1 0 1 0 1 0 1.66664297761497
"9834" 1 0.283909162465165 0 0 -3.60184533137465 -4.19057151079329 -3.65373051069053 0 0 1 4 1 2 0.637528100484808
"9835" 0 -0.128851963378793 1 1 -4.05083464505416 -1.41278949041958 -4.04892083070315 0 0 0 1 0 3 0.105300398986683
"9836" 0 -0.101837767563214 0 0 -4.97063180539659 -4.71044374045317 -4.81404284292927 0 0 0 4 6 5 1.43077908526592
"9837" 0 -0.0109979442052077 1 1 -3.88513051416668 -1.84778577503087 -3.88685221360987 0 0 0 1 2 2 1.08967592810747
"9838" 0 0.0178768694904526 1 1 -3.94762053339012 -1.38950348900642 -3.58265300330309 0 0 0 2 0 6 0.951838023194088
"9839" 0 -0.270954248598301 1 2 -4.26733654544437 -2.36675471866287 -3.43917239399117 0 0 0 7 4 3 0.0217514382928773
"9840" 1 0.481487938694623 1 1 -1.96153330198153 -0.626894726688152 -2.3136403496717 0 0 0 0 0 2 1.03039973232262
"9841" 0 0.310878168757379 1 0 -3.19956129892696 -3.47240452583584 -4.30824814086363 0 0 0 5 5 4 2.32830057809629
"9842" 0 -0.0110532105510051 1 2 -3.85928760477576 -1.86849913772355 -3.36805034439376 0 0 0 6 1 5 1.43804163568709
"9843" 0 0.229956371678553 1 0 -3.73169557064217 -3.18634500178622 -4.27234898205774 0 0 0 3 2 5 2.34883431638044
"9844" 1 0.380229554018995 1 1 -2.11377866984879 -1.08087901677571 -2.44381136892071 0 0 0 1 1 3 0.637626078041169
"9845" 0 -0.00199546248999136 1 1 -3.51841297418944 -1.77589135248615 -3.2681840741845 0 0 0 6 1 1 2.18416611707024
"9846" 0 0.294454174063038 1 2 -3.13924186158301 -2.03586057814481 -2.81921647137844 0 0 0 1 1 5 2.428823031454
"9847" 1 0.292060583194074 1 0 -2.39143577780013 -2.78479195095072 -3.60353042987191 0 0 0 2 5 3 0.545022806328059
"9848" 0 -0.357767250631509 0 0 -5.76776285146251 -5.13847924243754 -5.65040922797066 0 0 0 3 2 7 -1.10307396441688
"9849" 0 -0.294790838780748 0 2 -5.28907694579394 -3.461663249073 -3.90853032998597 0 0 0 5 4 2 0.713842266969615
"9850" 0 -0.193437286900838 1 1 -4.11849879744134 -1.94494737089288 -4.58003243788396 0 1 0 9 0 4 0.978025446041103
"9851" 0 -0.144812540194253 1 0 -3.70159950601604 -3.27923540492405 -4.83539545089655 0 0 0 2 2 6 1.10070520632352
"9852" 1 0.191113502186938 1 1 -2.7748592357282 -0.608980642926084 -2.52049205178557 0 0 0 1 2 2 0.631121331172762
"9853" 1 0.291748502154051 1 2 -2.53950607438684 -1.30841379801452 -1.80582795492654 0 1 0 1 3 5 0.92065791399502
"9854" 0 -0.148262627681162 1 0 -4.63235207807238 -3.55582806712406 -5.18082377705116 0 0 0 2 3 5 0.303132488953189
"9855" 1 0.372884981356926 1 0 -2.51275092573558 -2.49622190312055 -3.17163854821421 0 0 0 1 4 1 0.355558331176011
"9856" 0 -0.192838590879447 0 0 -5.51539778211702 -5.02845586314799 -5.57474003283418 0 0 0 8 3 3 -0.157730298338689
"9857" 0 0.109585356155208 0 0 -4.86380740149017 -5.06824670742114 -4.53119005184938 0 0 0 3 4 4 1.39794964115987
"9858" 0 -0.218048293594262 0 0 -5.25696621826382 -5.00785608104202 -5.62133548393838 0 0 0 8 4 5 0.820290047851486
"9859" 0 0.217755378044952 0 0 -4.35755627039755 -4.52117812613343 -4.25648950808012 0 0 0 6 6 6 1.70084008194891
"9860" 1 0.355441884975981 1 1 -2.2830709577803 -0.581028253077075 -2.34793512983366 0 0 0 1 2 3 0.331376521123596
"9861" 1 0.692117863478843 1 2 -1.65158464153586 -1.57150960915782 -1.70870034675314 0 0 0 1 2 3 1.33151945521563
"9862" 1 0.376210659191108 0 0 -3.5681502606904 -4.08228721639804 -3.02824330527211 0 1 0 1 6 7 0.161897983139009
"9863" 0 0.194705287091015 0 0 -4.27793009952956 -4.70072806693778 -4.81843828308952 0 0 0 3 5 5 1.09406759464275
"9864" 0 -0.0665272066873447 0 0 -5.36568626390321 -4.66689062071217 -4.84656391531167 0 0 0 7 8 4 1.81424615298163
"9865" 1 0.391110815627972 0 1 -3.58801472340841 -2.28903164337552 -2.2834876075895 0 0 0 2 2 5 0.362304622261961
"9866" 0 0.0808668404592924 1 0 -3.53850956257306 -3.60691171355516 -4.63472932592444 0 0 0 6 0 7 1.24222866278952
"9867" 1 0.114770325315258 1 1 -2.85533436337442 -1.24387545604139 -2.70759618044394 0 0 0 3 0 3 -0.566621152503835
"9868" 1 0.319746613417862 1 1 -2.4215952200924 -0.796433337102778 -2.13676355674974 0 0 0 1 1 4 0.0989970189597903
"9869" 1 0.850154784085576 1 2 -1.36931741282119 -1.28805891438158 -0.978635287164678 0 0 1 1 4 1 2.53525933963846
"9870" 1 0.089665079075425 0 2 -4.1305508511719 -3.04699403467748 -2.36113865240373 0 0 0 3 2 3 0.568823662077271
"9871" 1 0.47200377206789 0 2 -3.43145461233224 -2.8490527616884 -1.57629942768031 0 0 0 3 3 3 1.26544510285375
"9872" 0 -0.263514133475584 0 0 -5.493246021405 -5.01559412318395 -5.61940155968016 0 0 0 7 3 3 0.203942575355377
"9873" 1 0.452673140506577 0 2 -3.10827062587333 -2.62914310367802 -1.96347404572547 0 0 0 1 2 1 0.415507671202908
"9874" 1 0.570281943584748 0 1 -3.17737566169202 -2.16613461374838 -1.85401462176566 0 0 0 4 5 0 2.29957130857454
"9875" 0 0.0672150305645808 1 1 -3.47314200196655 -1.68948163577797 -3.35622147391226 0 1 0 2 2 1 1.33084750226976
"9876" 0 -0.0795447630045385 1 2 -4.00309997724928 -2.24085271496268 -3.33495410921977 0 0 0 5 4 5 1.39931606035026
"9877" 0 0.0603512357175086 1 1 -3.78117779774616 -1.86077617358829 -3.42137442519335 0 0 0 6 1 2 0.706249007675842
"9878" 1 0.16658365430408 1 1 -2.81947435570767 -0.695051329419884 -2.5912117264136 0 1 0 5 1 4 -0.646116343359212
"9879" 0 -0.20491030727861 1 2 -4.03360027329039 -2.31240630659961 -3.67841964461011 0 0 0 4 1 2 -0.179574470914613
"9880" 0 0.0278944127563974 0 1 -4.64870920482146 -3.27160579873817 -3.82592478798095 0 0 0 8 1 4 1.4678119264733
"9881" 0 0.0398786389040414 0 0 -4.38667326634279 -4.66896359168511 -4.35791892272805 0 0 0 9 7 6 1.37735925768162
"9882" 0 -0.318641372918702 0 0 -5.29954076513498 -4.90405020238706 -5.28479749634854 0 0 0 4 6 5 0.595539593270785
"9883" 1 0.710840508144245 1 1 -1.16354442402401 -0.525325768844563 -1.42221987099416 0 1 0 1 1 1 2.0244051273207
"9884" 0 -0.0586572970287995 0 1 -5.1011167147354 -3.16565634251386 -3.95719545841688 0 0 0 5 5 4 0.834917700560672
"9885" 0 -0.695784535929635 0 0 -6.10123035128811 -5.27894099073856 -6.65951725720705 0 0 0 3 3 5 -1.48312417228587
"9886" 1 0.496750938662411 0 0 -3.12710604611445 -3.84567441897316 -3.35063024159395 0 0 0 3 7 5 2.12276618887602
"9887" 0 -0.0991470160037126 1 1 -3.80156008710491 -1.94851123659548 -3.71005059712205 0 0 0 3 2 5 0.0076911874474801
"9888" 1 0.14950781865819 1 2 -2.63063926077398 -1.90428014769264 -2.66695802730125 0 0 1 3 0 0 -0.288961115515876
"9889" 0 -0.0146514123360878 0 2 -4.66969921026852 -3.56408674311009 -3.05424695435786 0 0 0 4 4 2 1.87252864560773
"9890" 0 -0.0505659879900477 0 2 -5.18140265135199 -3.60895546436558 -3.42032867541429 0 0 0 2 6 5 1.08774008115911
"9891" 1 0.802982872662884 0 2 -2.36053854771829 -2.29614876386351 -0.976391848850328 0 0 1 2 1 0 3.43332875782022
"9892" 0 -0.0474304799034591 0 0 -5.03284394474558 -5.0526257185937 -5.11906353610931 0 0 0 7 6 4 0.811247478846079
"9893" 0 -0.106304095416157 0 2 -5.00174573606428 -4.19597553296413 -3.80290881377726 0 0 0 8 5 6 0.628940330910126
"9894" 0 0.0649764719062875 1 1 -3.46280203958656 -1.30724735837055 -3.3568802653737 0 0 0 3 3 3 0.782801155989225
"9895" 1 0.0681803506056595 0 1 -4.27942027481378 -2.5427426497682 -3.16053508391361 0 0 0 5 1 2 -0.284143275152802
"9896" 0 0.621729002795216 0 1 -3.72859716561565 -2.82729541885977 -2.32298315290411 0 0 0 5 2 3 3.79871609785583
"9897" 1 0.185636461649771 1 0 -2.72890774764324 -2.9439062829253 -3.83833245717404 0 0 0 4 4 3 -0.0188005470466874
"9898" 1 0.127708273562436 1 1 -2.93322742506492 -0.776579109638229 -2.61063295660704 0 0 0 0 0 1 -0.70586849129344
"9899" 0 0.156422410175214 0 1 -4.51919188605804 -3.13606365434754 -3.32744916753689 0 0 0 5 4 3 2.15450274391451
"9900" 0 -0.0767612356923713 0 2 -4.80648621136491 -3.5830255808582 -3.70018830064858 0 0 0 3 2 4 1.39393514411294
"9901" 0 0.215511750700797 1 1 -3.82051114530435 -1.80760280440167 -3.65156646827854 1 0 0 1 2 3 1.50251700226372
"9902" 0 0.0977015122477945 1 2 -3.43484732075218 -2.45579165596122 -3.38394005323447 0 0 0 7 1 3 1.3259716484465
"9903" 0 0.329404298335309 1 2 -2.84630973393612 -1.83643790747908 -2.63778353336605 0 1 0 2 2 2 2.38303683550608
"9904" 0 -0.429172224035245 0 0 -5.94834028165618 -5.20292558278252 -5.82875314659768 0 0 0 10 9 10 -0.914955502541101
"9905" 0 0.295727381616729 0 2 -3.99194459572133 -3.39914675731964 -2.82898471501656 0 0 0 8 7 3 3.0698962314139
"9906" 1 0.561467044516452 1 2 -1.64475385076213 -0.924961508521625 -1.43048996760452 1 0 0 4 1 2 2.0260205017315
"9907" 0 -0.100084447944892 1 0 -4.03172290816149 -3.73699368461237 -4.96436788080235 0 0 0 8 6 7 0.201013459852023
"9908" 0 0.31199472983727 0 0 -4.08114640287299 -5.03930979653895 -4.31331347817834 0 0 0 4 8 7 1.9604842921899
"9909" 0 -0.204540646771156 0 1 -5.42813805898366 -3.1679212007341 -4.40475599745214 0 0 0 4 5 1 0.246463754119341
"9910" 1 0.407635349461672 1 1 -2.34901651778048 -1.05368951999832 -2.21437923907435 0 0 1 1 0 0 0.239358134166437
"9911" 0 0.361153833354334 1 0 -2.81278371585968 -3.18987180297836 -3.81195811844957 0 1 0 2 5 3 3.12694903238271
"9912" 0 -0.224188062499863 0 2 -5.09818801136421 -3.48394961564721 -4.04842919174037 0 0 0 5 2 4 0.646747501126349
"9913" 0 0.171492133768141 1 0 -3.13574765010452 -3.03846594241355 -4.36514760762316 0 1 0 6 2 4 1.04256976818849
"9914" 0 0.241330980429343 1 2 -2.86813159196363 -1.61796066799575 -2.62333846889441 0 0 0 3 3 1 1.83590035840096
"9915" 1 0.388462696247567 1 0 -2.23965467356615 -2.11496432040808 -3.34271969324229 0 0 0 1 1 2 1.35593101444059
"9916" 1 0.589520706902401 1 2 -2.12122619757345 -1.41523248270013 -1.7155182881094 0 0 0 2 0 2 1.06364181655054
"9917" 0 -0.31652920872667 1 1 -4.5498263704013 -1.38453841341975 -4.45494378363602 0 0 0 4 5 4 -0.0903078675175779
"9918" 0 -0.392462643948874 0 0 -5.74364136966935 -4.81714515876184 -5.87805131173456 0 0 0 7 8 6 -0.363412470717924
"9919" 0 0.0446504767066687 0 1 -4.59413454525029 -3.07373529805375 -3.6964115745169 0 0 0 3 3 5 2.61655699905539
"9920" 1 0.223100890640252 1 0 -2.53382924918892 -2.78210662419122 -3.73778266126656 0 0 0 2 4 3 0.727773509643227
"9921" 0 -0.251350125042232 0 2 -5.56709977714716 -3.60420035991806 -3.83804528361857 0 0 0 5 3 6 0.358866231418162
"9922" 0 0.108194310887507 1 0 -3.78542532176056 -3.62403512249116 -4.49495933405677 0 1 0 4 6 7 1.46006885597376
"9923" 0 -0.261307186029609 1 0 -4.60046258387742 -3.27102498106608 -5.5338982884728 0 0 0 8 5 11 -0.102331952980532
"9924" 1 0.628869868029421 0 2 -2.95581037139609 -2.99790570813051 -1.45756025453168 0 0 0 1 0 1 1.75265275490159
"9925" 0 0.333297095657277 1 2 -2.87612536937635 -1.99818308986479 -2.64853966373763 0 0 0 2 0 0 3.08088735506263
"9926" 1 0.675258002564831 1 2 -1.58096384328315 -1.49989299600576 -1.35683527263799 1 0 0 0 1 3 1.64441938152262
"9927" 1 0.301473878964746 1 1 -2.55624364235226 -0.733382829420079 -2.57651266462458 0 0 0 0 2 3 0.0611759024876062
"9928" 1 0.554182611365628 1 1 -2.07372076013275 -0.634605909803366 -2.12439940615798 0 0 0 3 2 2 1.13794117920816
"9929" 1 0.489971683909309 0 2 -3.44547152924666 -2.70110717512922 -2.11726588721281 0 0 1 1 4 1 0.75393126825472
"9930" 0 0.182533053836216 0 1 -4.57718971078396 -3.14744135247599 -2.98380059230266 0 0 0 4 3 1 2.83123681330787
"9931" 1 0.378111881832289 0 2 -3.57274768620507 -3.47444120004958 -2.32564965577699 0 0 0 10 3 2 0.0299118944826651
"9932" 1 0.39934661818939 0 1 -3.32034027212106 -2.61806460750069 -2.32548712154364 0 0 0 5 2 2 0.618732172108306
"9933" 1 0.799154184274323 1 1 -1.49312615812545 -0.456937985629289 -1.56367819082411 0 0 0 1 2 2 2.25683457611985
"9934" 0 0.124227839965927 1 0 -3.41226717106731 -3.70655630017082 -4.4717207912145 0 0 0 6 2 2 1.27876895663253
"9935" 0 -0.245297857830078 0 0 -5.03739384398754 -5.08034486390823 -5.24335073951577 0 0 0 6 3 3 1.07778352862145
"9936" 0 0.405638324524235 0 1 -4.05220286111038 -3.12706190902056 -2.83119705346693 0 0 0 4 6 5 2.06924960175155
"9937" 1 0.229701091631419 1 0 -2.77117965694544 -2.93727179747229 -3.36971058429987 0 0 0 3 2 2 0.244305071354929
"9938" 1 0.0597828892905559 1 0 -2.96166315321893 -2.84201416555163 -4.33222949795234 1 0 0 3 3 5 -0.292639844880607
"9939" 0 -0.222204987868156 0 1 -5.44992491515716 -3.24357715918494 -4.4249987485871 0 0 0 6 3 2 -0.125905482033959
"9940" 1 0.550044253249625 0 2 -3.06418641275433 -2.83643187537773 -1.59930507758926 0 0 0 6 5 1 1.83878776421337
"9941" 1 0.439297642078913 0 0 -3.64562396792445 -3.95380560942015 -3.45732183805118 0 0 0 4 3 3 0.591224396255711
"9942" 0 0.0273876269158164 1 0 -3.79497540122624 -3.4795394409163 -4.73191125139592 0 0 0 3 3 4 1.01195111785252
"9943" 1 0.276943658859019 0 1 -3.73128235655216 -2.12483270756657 -2.43756835202045 0 0 0 9 1 3 0.269008772612787
"9944" 0 -0.00606615742904944 1 0 -3.64284602619488 -3.42422133567896 -4.81791562203729 0 0 0 3 1 5 1.37657971477508
"9945" 1 0.554556811994757 0 0 -3.35428546190282 -4.11735265775195 -2.9278281214343 0 0 0 2 4 2 1.46997007368567
"9946" 1 0.484954983971909 0 2 -3.42998569272105 -2.56391467106251 -1.62125877900176 0 0 0 4 3 2 0.574328483220126
"9947" 0 -0.0313770184789131 0 2 -4.73235744665547 -3.40153294579682 -3.75475921169486 0 0 0 3 7 2 1.74661192606264
"9948" 1 0.292885697727834 1 1 -2.33580787095215 -1.07857350646965 -2.33278145870495 0 0 0 1 1 0 -0.150333513838562
"9949" 0 0.100802119312795 0 1 -4.64637758877205 -3.00467990335538 -3.34314196954246 0 0 0 9 1 5 1.37998326397626
"9950" 0 0.346697394711616 1 2 -3.32137736288049 -1.74918370527735 -2.32924779164284 0 0 0 5 3 4 2.66843913818056
"9951" 0 -0.136693786905371 1 1 -4.0075409788288 -1.96978768478126 -3.91598843600742 0 0 0 6 1 4 0.732420847874401
"9952" 1 0.670183951398277 1 2 -1.48721255377936 -1.7978244011949 -1.54273886765084 0 0 0 0 2 1 1.64978356565745
"9953" 0 0.182378873245377 0 2 -4.68533549012324 -3.68500992591679 -2.94502431633413 0 0 0 6 4 3 2.3403918513173
"9954" 1 0.850514236230309 1 0 -1.51920458360611 -2.36879235986813 -2.37481706376773 1 0 0 0 2 2 2.91309900153044
"9955" 1 0.405146423128585 1 1 -1.89963935760532 -0.839058743327667 -2.12826566421568 0 1 0 2 0 4 0.640452451127427
"9956" 0 -0.148075146721629 1 1 -3.96825284322363 -1.77906161968456 -3.93027199142785 0 0 0 2 0 5 0.38197107657782
"9957" 0 0.161543233689927 1 2 -3.14396126778519 -2.03271331639858 -3.06456502981365 0 0 0 2 3 5 1.81476511737828
"9958" 1 0.379844693557154 1 1 -1.92147645761405 -0.995390210411531 -2.37828160003424 0 0 0 0 0 2 0.45859113336406
"9959" 1 0.571600421585623 1 1 -1.78949307826744 -0.706079075186787 -1.6537906256268 0 0 0 0 4 0 1.17800933466095
"9960" 0 0.02447238698446 0 2 -4.88113088329525 -4.02943673245798 -3.5527256211231 0 0 0 4 1 3 0.985672948202328
"9961" 0 0.00201704139314635 1 0 -3.55546967981532 -3.53044663394215 -4.87979122653141 0 0 0 2 2 4 1.67007595718521
"9962" 0 -0.204885212834029 1 2 -4.06205124029406 -1.91054036580972 -3.7145131548758 0 0 0 4 2 3 0.226583785074367
"9963" 1 0.229149221617379 0 2 -4.0316953991663 -2.92183880502359 -2.02555761953268 0 0 1 3 2 5 -0.771235132477148
"9964" 1 -0.127333334319105 1 2 -3.35814728750187 -1.63057672893074 -3.21155774726707 0 0 0 4 1 2 -1.64426565555946
"9965" 0 0.129719367335243 0 2 -4.75139863028652 -3.57713641716349 -2.86808790005636 0 0 0 4 1 5 1.797060208792
"9966" 0 -0.105378645621072 0 1 -5.18237788002927 -2.83378180895824 -3.89918800780547 0 0 0 8 4 4 1.09395608602289
"9967" 1 0.266545235763184 1 0 -2.43927322420857 -2.88898808924503 -3.48266908396254 0 0 0 1 3 7 0.100507271981884
"9968" 1 0.416601511471746 1 2 -2.05110116212306 -1.15947730277337 -1.81772211529466 0 0 0 1 1 2 1.11236458859312
"9969" 0 7.4839883779626e-05 0 2 -4.98708214976883 -3.80418653139165 -3.12575720850939 0 0 0 3 3 3 1.70497674787605
"9970" 1 0.484563632133077 0 2 -3.03487361883789 -2.67447762332207 -1.63438423459257 0 0 0 3 5 2 1.57860208744529
"9971" 0 -0.103914655447309 0 2 -4.92370268376667 -3.61968464682701 -3.54038127162953 0 0 0 3 4 3 1.12975906449516
"9972" 1 0.609995884381844 0 2 -3.11161997856032 -3.3195856468358 -1.45310091319521 0 0 0 2 1 1 1.62886145648377
"9973" 0 -0.0360862791414045 1 1 -4.00185231800106 -1.81571429061257 -3.77998395512698 0 0 0 2 1 3 1.36525974473058
"9974" 0 0.00362080896532734 0 2 -5.06952208468764 -3.85998903936266 -3.53657192314786 0 0 1 8 6 4 1.49840444130158
"9975" 0 0.29978148942739 0 1 -4.31202488451658 -2.72519668283843 -2.82248254311088 0 0 0 3 3 6 2.51466432567318
"9976" 1 0.59168531850306 0 2 -2.47374212699405 -2.66109835756366 -1.13467013250137 0 0 1 3 4 1 2.47764533764227
"9977" 0 -0.0487373476205722 1 2 -3.56842578512138 -2.30980565973504 -3.46764297685093 0 0 0 5 4 5 0.707908692899485
"9978" 0 0.0114828821406157 1 1 -3.72984431250703 -1.53168623569574 -3.85805740861095 0 0 0 4 2 5 0.570363801576397
"9979" 0 0.0717362982690645 1 2 -3.53810927246667 -2.37226890698878 -3.02887978239946 0 0 0 5 3 1 1.62459288389935
"9980" 0 -0.185807558893105 0 0 -4.85798244307319 -4.95482254339158 -5.49953302332351 0 0 0 5 6 3 0.381911066811173
"9981" 0 -0.147304247202475 0 2 -4.9526799940108 -3.53667098382525 -3.92465475460526 0 1 0 2 4 4 0.249424435925923
"9982" 1 -0.112638854113824 1 1 -3.44091996929759 -1.22931996798519 -3.24160546424727 0 0 0 3 0 2 -1.09062698738714
"9983" 0 -0.0806999496150702 0 2 -4.7543921522637 -3.64323018548733 -3.21557032741623 0 0 0 7 2 3 1.84824962184763
"9984" 1 0.195558591480399 0 1 -3.71272224174646 -2.45723127037772 -2.65299727015706 0 0 0 8 3 2 0.425559519291414
"9985" 0 0.0884147862476758 0 0 -4.82022011959091 -4.93192036343651 -4.79020677075075 0 0 0 1 5 6 1.32803819291427
"9986" 1 0.400280662264033 0 2 -3.26502411636955 -3.04753842434846 -1.98054765119158 0 0 0 1 3 3 1.0801519573625
"9987" 1 0.165667310223324 0 1 -3.75595079274876 -2.33404605286927 -2.45345828639311 0 1 0 2 1 0 0.368519239740768
"9988" 0 0.075510704033827 1 1 -3.39099126072553 -1.22371254937193 -3.32708325173047 0 0 0 6 0 3 2.17824360903814
"9989" 1 0.160966675982436 1 1 -3.16578904628901 -0.745829265166291 -2.72496609778949 0 1 0 4 1 3 -0.579811777337852
"9990" 1 0.372865774480925 0 1 -3.45867746040659 -2.69725210070877 -2.52125360267018 0 0 0 3 0 2 1.00659732900728
"9991" 0 0.0251368837001683 1 0 -3.70345451187748 -3.7312945746356 -4.69716854000991 0 0 0 3 5 5 1.43345628367079
"9992" 1 0.528125479125705 0 2 -3.27021146274883 -3.05306484613059 -1.51617407443644 0 0 1 4 4 2 1.66996954954027
"9993" 0 0.27558928091082 0 1 -4.13728583890367 -2.8480258338125 -2.9585264479458 0 0 0 9 1 1 2.46558317628929
