"A" "L_bin" "L_cat" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMint" "contY_catMbinM_EMint" "contY_catMcontM_EMint" "binY_binMcontM_EMint" "binY_catMbinM_EMint" "binY_catMcontM_EMint" "countY_binMcontM_EMint" "countY_catMbinM_EMint" "countY_catMcontM_EMint" "C"
"8054" 0 0 2 -0.214948122971062 0 1 -5.66878738916168 -3.15975504281297 -3.91056145812356 0 1 0 2 1 4 -0.318098534385059
"8055" 0 0 0 -0.204403391411489 1 1 -4.41464675277318 -1.7777782404361 -3.63386560599541 0 0 0 5 3 3 0.150730373702663
"8056" 1 1 0 1.0126430051491 0 1 -1.86834095260458 -1.99366059838149 -0.158069105990969 0 0 0 1 3 0 2.7818235721444
"8057" 1 1 1 0.629524048852991 1 2 -1.31803472168641 -0.669580148298255 -0.410340295516025 0 1 0 0 2 3 -0.201456048003032
"8058" 0 0 0 -0.152243431227667 0 0 -5.16772125745631 -4.84074629749707 -5.40548762859674 0 0 0 1 3 11 0.696992635280502
"8059" 1 1 0 0.526547324924498 1 2 -1.45209393452555 -0.989710571934865 -1.33961319992367 1 0 1 2 1 1 0.901964469829596
"8060" 0 1 1 0.262493304771656 1 2 -2.11630656717734 -1.51491841990452 -2.33081014336234 0 0 0 5 1 5 0.783919185300483
"8061" 1 0 0 -0.0812771244500338 0 0 -4.75951229936995 -4.55937248614787 -4.48001323887967 0 0 0 8 7 7 -1.60939001970077
"8062" 0 1 1 0.426803314759427 0 1 -3.58675878527308 -2.22522264762555 -2.20814708341645 0 0 0 6 3 2 1.40549590542662
"8063" 0 0 1 0.262774986696807 0 1 -4.25223046622786 -2.43342569684563 -2.72121928280674 0 0 0 4 1 5 1.49361991851746
"8064" 0 0 2 0.322937045652738 0 2 -4.14448707631639 -3.62427847755158 -2.16796828785261 0 0 0 5 8 3 1.51007340660192
"8065" 0 1 2 0.526302403606221 1 1 -1.97734127918224 -1.43335407838756 -1.83063412534868 0 1 0 2 2 1 1.36694093731608
"8066" 0 0 0 0.0777146771902691 0 1 -5.06365877844314 -3.09350696393021 -3.6526811603289 0 0 0 5 3 2 1.11661700605296
"8067" 0 0 0 -0.250871486965478 1 0 -4.06327036753283 -3.45536545824788 -5.39389300496701 0 0 0 4 4 7 0.0752990421799333
"8068" 0 0 2 0.309260491074298 0 2 -4.29325522646379 -3.39786453200631 -2.82928769222679 0 0 0 5 2 2 1.48842459200807
"8069" 0 0 1 0.338662232589967 0 1 -4.00649246527218 -2.57878759524218 -2.28805960693774 0 0 0 3 1 2 1.33588358102147
"8070" 1 0 2 0.675447512124385 1 0 -1.20287946771317 -2.12723742659015 -2.38070904597275 0 0 0 1 3 4 0.996334179222841
"8071" 0 0 0 -0.120459903079 0 2 -5.08688955085906 -3.92752992088856 -3.57764614220958 0 0 0 6 4 4 0.873176875499178
"8072" 0 1 1 0.454143603551983 0 2 -3.6471026813218 -2.99267684752699 -1.96121280294071 0 0 1 5 2 0 1.68824241282029
"8073" 1 1 0 0.707753467407658 1 2 -0.997911471794653 -0.985470451087655 -0.816738560746545 0 0 1 1 1 2 1.20511090651892
"8074" 0 0 2 0.650325936077334 0 2 -3.50780241690571 -3.38708596395274 -1.81484774784764 0 0 0 2 7 3 2.60533425801593
"8075" 0 1 2 0.00116454463565688 1 2 -3.30893835203734 -1.78842130047285 -2.85231323024302 0 0 1 4 1 3 0.0247796578295495
"8076" 0 1 0 0.410268825408652 1 1 -2.07242880822677 -1.21621239444841 -2.1645607692421 0 0 0 3 1 0 2.57051352573871
"8077" 1 1 2 0.753891815360337 0 1 -2.13129825531918 -1.79760495254497 -1.01626500375287 0 1 0 2 3 2 0.571224844643481
"8078" 1 0 1 0.77344110413968 0 1 -2.65734826543648 -2.42139089317479 -0.827302745208697 0 1 0 1 0 0 0.686504869693788
"8079" 0 0 1 0.364671132973832 0 2 -4.26673296899949 -3.28435435369575 -2.10319882266182 0 0 1 5 1 0 1.73926254999638
"8080" 0 0 1 0.318113457479672 1 2 -2.73474133094605 -1.61068433950271 -2.08783705287097 0 0 0 2 1 3 1.78642861090913
"8081" 0 1 1 0.348252898307694 1 1 -2.31522831681202 -1.03707365418713 -2.39499590821719 1 0 0 2 1 2 1.43842380845746
"8082" 0 0 2 0.0816529951660548 1 2 -3.38077191928872 -2.55486003467658 -3.49390239163469 0 0 1 3 3 5 -0.352746638289906
"8083" 0 0 2 0.290325956858103 0 1 -4.20302919958626 -3.11687834627938 -3.05950867771121 0 0 0 2 5 3 0.927988103446679
"8084" 0 1 2 0.367750338232423 1 2 -2.71516168795513 -1.71834449748198 -2.46933262417115 0 0 0 2 1 4 0.584279557409769
"8085" 1 1 2 0.844712150758318 0 2 -2.29985630404908 -2.25325643258742 -0.390399648070288 0 0 1 0 2 2 1.64455268014559
"8086" 0 1 0 -0.519523694747382 0 1 -5.69735992266032 -3.21463456063568 -4.66928837621888 0 0 0 7 4 4 -1.44537370958145
"8087" 0 0 2 0.466391544242565 1 2 -3.00695125670649 -2.0537600455125 -2.16783019489089 0 0 0 3 1 2 2.19721009561519
"8088" 0 0 1 0.147612416162323 0 0 -4.26710955228291 -4.64805664599701 -4.26926718325334 0 0 0 3 3 4 0.931323001191386
"8089" 0 1 2 0.185237952928192 0 0 -4.01896884520094 -4.45498743313367 -3.86874941932733 0 0 0 9 3 2 1.21494989327456
"8090" 1 1 0 0.153337844562352 1 0 -2.20947748000448 -1.9211519536334 -3.77985814895005 0 1 0 3 1 7 -0.509891581031755
"8091" 0 0 1 0.442184117532308 1 1 -2.51564992822652 -1.02289107604978 -2.35534693426179 0 0 0 2 1 4 1.97310446807891
"8092" 0 0 2 0.191940110186797 0 0 -4.39982643554298 -5.23019078122369 -4.33987390269749 0 0 0 6 1 5 1.64369000002468
"8093" 0 0 1 0.587340772789397 0 2 -3.19068708524492 -3.47768704187147 -1.89664148025662 0 0 0 4 3 2 2.35135414375131
"8094" 0 1 1 0.671128014670184 1 2 -1.55860468333508 -1.28026040764461 -1.6122016958241 0 0 1 5 0 2 2.1164538557391
"8095" 1 0 2 0.560496664943666 0 2 -3.10567312477373 -2.33867722313296 -1.08875850296376 0 0 0 3 2 0 0.280866359355317
"8096" 1 0 1 0.978720980349803 0 2 -1.5088431420591 -2.62073878200944 0.0817675010320594 0 0 0 3 1 0 2.44372846064268
"8097" 0 1 0 0.129917823210029 1 2 -3.19992309947774 -1.80028009234878 -2.52184286658884 0 0 0 5 4 4 1.93052436352473
"8098" 0 0 2 -0.109770755148343 1 2 -3.94120329612955 -2.54255111168633 -3.22062779350109 0 0 0 3 0 3 -0.649348486290756
"8099" 1 0 1 0.991916882007735 0 2 -1.65426774786075 -2.55689540291697 0.016517740713077 0 1 1 4 2 0 1.78334771950018
"8100" 0 1 0 0.122248767502825 1 0 -3.06610196729619 -2.74170787824419 -4.39019501347265 0 0 0 5 3 6 1.39622166325752
"8101" 1 1 2 0.642820443328294 1 0 -0.981847064867697 -1.9905419199881 -2.49282617422405 1 1 0 1 2 0 0.443495241521606
"8102" 1 1 0 0.130368936697883 1 2 -1.98093630296693 -0.74311361700253 -2.34296831713924 1 0 0 1 2 1 0.0166259988179182
"8103" 0 1 0 -0.184199648989174 0 2 -5.08579882482825 -3.56833917324596 -3.62812723106909 0 0 0 6 2 4 -0.149808139351809
"8104" 0 0 0 -0.0129442098807447 0 2 -4.88039392904162 -3.30352144745635 -3.66270699686729 0 0 0 4 5 2 0.574050985275491
"8105" 0 1 2 0.494641714341316 0 2 -3.43088400546446 -2.98650319062525 -2.25865557249541 1 0 1 3 3 2 1.56734364060696
"8106" 0 1 1 0.267890675022145 0 0 -3.97211336396341 -4.4276703213161 -3.59818668410388 0 0 0 2 1 7 1.14985604490807
"8107" 1 0 1 0.370953987432453 1 1 -1.70478548996218 -0.416155469852372 -2.32263505514981 0 1 0 1 0 2 -0.703873209047013
"8108" 0 0 1 0.323206219003153 1 1 -2.39489016572699 -1.1459232415419 -2.43491522421804 0 0 0 3 1 4 1.70241600636171
"8109" 1 1 1 1.17242580398244 1 2 0.607079473586188 -0.376798393322137 0.785861778928425 1 0 1 0 0 0 2.50269840872191
"8110" 1 1 2 0.802682950165373 1 0 -0.926932850298194 -2.36232545976167 -2.00521742125574 1 0 0 2 1 6 0.648475694768796
"8111" 1 1 1 0.406980040448113 0 0 -2.66757125065904 -3.71412806067467 -2.58691575427489 0 0 0 4 2 1 -0.529305702383627
"8112" 0 0 2 0.225415780569649 1 2 -3.37081144039181 -1.73547354181484 -2.61201234431973 0 1 0 1 1 2 0.612900952772106
"8113" 0 1 0 -0.222257881008542 0 2 -5.24010980544803 -3.8236427314593 -3.75840003666377 0 0 0 4 3 3 -0.0334115456295798
"8114" 1 1 0 0.828146841869689 0 2 -2.24862494084695 -2.89895632405497 -0.529982839388559 0 0 1 2 2 0 2.27576764649622
"8115" 0 1 0 0.0190939043901702 0 2 -4.74661206895755 -3.5266702553747 -3.41514658646541 0 0 0 3 2 6 1.17360632410212
"8116" 0 1 2 0.554425443261263 0 2 -3.40333949267682 -3.11022720647519 -1.57416727991906 0 0 0 5 3 0 1.92181596163992
"8117" 1 1 0 0.308855976157783 1 2 -1.74276496700752 -0.894159270172739 -1.60917269109762 1 0 0 0 0 0 0.415118200556769
"8118" 0 0 0 -0.0450982911366612 1 0 -3.72495949880116 -3.55493604098671 -4.93719312808651 0 0 0 3 6 6 1.53491741125293
"8119" 0 1 0 -0.117279942760134 0 0 -4.51930221839617 -4.85152393074886 -4.79545597342207 0 0 0 6 4 2 0.481166788876468
"8120" 0 1 0 -0.295262039886594 1 1 -3.65025858203547 -1.46345578269851 -4.11433956997074 0 0 0 7 1 0 0.00660822895750957
"8121" 0 1 0 -0.166498068379776 1 1 -3.58104776833837 -1.43243671113606 -3.9172069785645 0 0 0 4 0 8 0.586488820900471
"8122" 0 0 0 0.0963449827162212 1 2 -3.56881572593201 -2.10240960698151 -3.16038205664146 0 1 0 4 5 4 2.21784994413636
"8123" 0 1 0 -0.00424323464649354 0 1 -4.36191114579015 -2.76994905748216 -3.37430585709345 0 1 0 5 1 4 0.629453546278175
"8124" 0 1 1 0.142892988768776 1 2 -2.69412407013033 -1.64553575899931 -2.59906774361412 0 0 0 2 1 3 -0.232860600630655
"8125" 0 1 0 0.14295765298793 1 0 -3.09092747451181 -3.02749585230056 -4.06699402768826 0 0 0 4 7 5 1.85813172621905
"8126" 1 1 1 1.01074345072357 1 2 -0.189575122955807 -0.195724130222407 0.351325329452205 0 1 1 0 1 0 1.5302039908033
"8127" 1 1 2 0.791398177801867 1 2 -0.337774580615117 -0.526757652445657 -0.393022703005463 0 0 0 1 0 0 0.601895944193392
"8128" 1 1 2 0.756701531441962 1 1 -0.951743232464433 0.0737509680380434 -1.06352390836226 1 1 0 2 0 1 1.13154742553934
"8129" 1 1 0 0.32690457049196 0 2 -3.05191210116845 -2.52283104968376 -1.45515320932332 0 0 0 7 3 1 1.33243955716152
"8130" 0 1 0 -0.0568294786394624 0 2 -4.6127885531327 -3.51737595985645 -3.19018634207621 0 1 0 3 3 5 0.846005387628458
"8131" 0 0 0 -0.48092593956991 1 2 -5.02830095335427 -2.32498797850922 -4.62835165128403 0 0 0 9 1 1 -1.84974070748639
"8132" 1 1 2 1.13582684929499 1 2 0.169234464705856 -0.742952457428095 0.0817614558943491 0 0 0 0 1 1 2.72936521889448
"8133" 1 0 2 0.608414848957884 1 2 -1.33473785756443 -0.998473513980396 -1.22597790576428 1 0 0 1 0 2 0.471833111260371
"8134" 0 0 2 0.323067940308503 1 1 -2.93928690059878 -1.18130912343368 -3.07330852623835 0 0 0 4 1 3 1.58636128744006
"8135" 1 1 1 1.25946781678219 1 0 0.118322833901304 -1.46874366558428 -0.664777425858641 1 0 0 1 2 1 2.93832816059001
"8136" 1 1 2 0.915447291518679 1 2 -0.269417141056308 -0.648571274770732 -0.0299186148509522 0 1 0 1 1 0 1.45039632948412
"8137" 0 0 2 -0.171148462354182 1 1 -4.21639751376113 -1.63452681175376 -3.86561425402478 0 0 0 5 0 4 -0.139035274007451
"8138" 0 1 0 -0.158063671110173 1 0 -3.94685719029116 -3.20993824167661 -5.14594955333386 0 0 0 6 1 8 -0.0950998985835514
"8139" 0 0 0 0.00244931180725413 0 0 -5.08576567387245 -4.94029192853447 -4.65203798627367 0 0 0 3 3 3 0.773147565890035
"8140" 0 0 0 -0.0277594643524286 0 0 -5.01497366116761 -5.1709873579519 -4.90873845311796 0 0 0 8 3 7 1.10156334373198
"8141" 0 1 2 0.370582193593516 1 0 -2.19196120925788 -2.72537150043819 -4.07047391988314 0 0 0 4 3 4 1.46208457651859
"8142" 0 0 2 0.216860342806838 1 2 -2.89906207879524 -1.91402722161267 -3.08923894771273 0 0 0 5 5 2 0.945088373047168
"8143" 1 0 2 0.85291026916712 1 0 -0.891109433350757 -2.07007731650037 -2.08810396470174 0 0 0 2 2 4 0.546612145911847
"8144" 0 0 0 -0.114830352378078 1 2 -4.15740038926486 -2.2849913107682 -3.56509533577348 0 1 0 5 2 4 1.23469825115356
"8145" 0 0 1 0.0282570589118985 1 0 -3.0623322796791 -3.24066397660831 -4.71848993075189 0 0 0 5 2 4 -0.0166705717483668
"8146" 0 0 2 0.188888342490139 1 1 -3.25322526456991 -1.36046991093783 -3.18426142335777 0 0 0 3 0 2 0.601366685224054
"8147" 1 0 0 -0.0999326374045636 1 1 -3.06635508475306 -1.10659294729873 -3.80182958714935 0 0 0 2 0 3 -1.12006058936468
"8148" 1 0 2 0.220089286880446 1 0 -2.36644342427663 -2.28250122294093 -3.89523691168457 1 0 0 2 3 5 -0.46597270072714
"8149" 0 1 1 0.656095527096411 0 1 -2.75838682992197 -2.24820423704246 -1.31628654280357 0 0 0 3 3 2 2.44207037488
"8150" 1 1 2 1.02998285520013 1 2 -0.164103286264529 -0.615295974549954 0.286254339664224 1 0 1 1 1 0 2.68284882825278
"8151" 0 1 2 0.00616271517068301 0 2 -4.55542230325917 -3.43483319439145 -3.09962987249448 0 0 0 2 1 2 -0.0607596727275372
"8152" 0 0 0 0.103361386960216 1 1 -3.54140626478713 -1.58886014228755 -3.60288980716338 0 0 0 2 2 2 1.40396888212275
"8153" 1 1 1 0.704396637336409 0 2 -2.04738535682603 -2.23022503097091 -0.395513718478709 0 0 0 1 0 0 0.532124122945857
"8154" 0 0 2 0.351707691487108 0 1 -3.6235226836217 -2.59728032133675 -2.6902854599493 0 0 0 3 2 1 2.13028556398942
"8155" 0 1 2 0.593557621849046 1 1 -1.98968999128399 -0.830545383821001 -2.21618140486048 0 0 0 2 1 2 2.08313254098656
"8156" 1 0 2 0.837057986598376 1 2 -0.823448774439963 -0.757842681502413 -0.53414817927104 0 0 0 1 1 0 1.89469623850396
"8157" 1 1 2 0.814895313628096 0 2 -2.07891639012371 -2.34780638824581 -0.669596752587524 0 0 0 4 3 0 1.41466594641624
"8158" 1 1 0 0.373942053049103 1 0 -1.67365556832633 -2.17064208379528 -2.86387710041969 0 0 0 2 2 5 0.505599562525996
"8159" 1 0 1 1.18853912892045 0 1 -1.06472230842757 -1.88283518905504 -0.179695310154005 0 0 0 0 3 0 2.28563445079531
"8160" 1 0 0 0.377006638859776 1 0 -2.13296445956391 -2.42580360657881 -3.96903185951512 0 0 0 3 2 4 0.341550245442082
"8161" 0 0 2 -0.125658287951199 1 1 -3.89516078742394 -1.63291770748811 -4.08177838401717 0 0 1 5 3 3 -0.329292989351805
"8162" 1 0 2 0.859744901266046 1 1 -0.68516447832751 -0.38407819944805 -0.548126894306357 1 0 0 0 0 0 2.41875825959907
"8163" 0 1 0 0.139961953221109 1 0 -2.83679008298824 -2.71863777759471 -4.15556406782139 0 0 0 9 2 5 2.09094418308669
"8164" 1 1 1 0.842177402750202 1 2 -0.580516358219436 -0.736712560884588 -0.39758983556518 0 0 0 1 1 0 0.479601560635787
"8165" 0 0 0 -0.349474424917761 1 0 -4.57486125777351 -3.54886988967126 -5.6192840095532 0 0 0 3 6 7 -0.377633614410346
"8166" 0 0 2 0.286511499551829 0 0 -4.2042085949391 -4.90366033625718 -4.1622056890223 0 0 0 9 2 5 0.383027843430898
"8167" 0 0 0 -0.563255409936318 1 2 -4.92666350147278 -2.57627942433741 -4.44938339850565 0 0 0 10 1 4 -0.922577476991363
"8168" 0 0 2 0.430801079975136 1 2 -2.8739458184724 -1.69406456771073 -2.40443008445542 0 0 0 3 0 8 1.80755078919997
"8169" 0 0 0 -0.0369239581289171 1 1 -3.65060120998198 -1.61143211053808 -3.75855548726816 0 0 0 2 4 2 1.13871845838905
"8170" 1 1 1 1.00704035466397 0 1 -1.70973817500116 -1.40532180747471 -0.0773421462881643 0 0 1 2 2 0 1.53560342396399
"8171" 1 1 2 0.291991269345393 0 2 -3.47914478017896 -2.81026844388535 -1.80508038061322 0 0 0 3 1 2 -1.10137596276032
"8172" 1 1 0 0.7233091433292 1 2 -1.08470086398974 -0.633341421722822 -0.709570056283763 1 0 1 2 1 2 2.27598195086933
"8173" 1 0 1 0.458540749330528 0 0 -3.13384430731344 -3.68622266582038 -2.8915116419849 0 0 0 1 4 3 0.239884213925493
"8174" 1 0 2 0.349904747329133 0 1 -3.45499464628392 -1.80304933386954 -2.02110305863652 0 0 0 4 3 0 0.170371428217083
"8175" 1 1 1 0.942106268685513 0 2 -1.74908827249452 -2.28353031512664 0.282299358551361 0 0 1 0 3 0 1.25364384871575
"8176" 1 1 2 0.732480271634704 1 2 -0.889155496084963 -0.432695406508911 -0.902459731547021 1 0 1 1 0 3 1.1525341270286
"8177" 1 0 2 0.501469595420276 1 2 -1.49509618499669 -0.932355283830453 -1.34256276760325 0 1 0 2 0 1 0.852985964372944
"8178" 1 0 1 0.501530346243867 0 2 -2.94053343606752 -2.50726707918918 -1.43127262458344 0 0 0 2 2 2 0.488565146886551
"8179" 0 0 0 -0.366667710242636 1 0 -4.53656996178724 -3.56267420613481 -5.6112378488062 0 0 0 6 5 8 -0.682942657566126
"8180" 0 0 2 0.159945568110387 0 2 -4.52727727296782 -3.77789015384173 -2.70067196252016 0 0 0 6 1 2 1.07667431600397
"8181" 0 0 1 0.48935110790414 0 2 -3.37068987206025 -3.27857105384136 -2.28650013336383 0 0 1 2 2 4 1.91253202029578
"8182" 1 1 0 0.571239843953928 0 2 -2.89639679303013 -2.640788857796 -1.00692057900327 0 0 0 2 3 1 1.57812152267095
"8183" 1 0 0 0.351969230446968 1 0 -1.98918140067015 -2.37746218002181 -3.29211662785444 1 0 0 1 0 3 -0.258200577966744
"8184" 0 0 0 -0.104665440446028 0 1 -5.24605233696596 -3.0837329851368 -3.92237717816339 0 0 0 3 4 3 0.143579840569633
"8185" 0 0 1 0.50149112708454 0 1 -3.44770368007206 -2.82667199028212 -2.6672651382883 0 0 0 6 4 6 1.33480085128852
"8186" 1 0 0 0.417924005008286 1 1 -1.899614881864 -0.645092134249277 -2.12195769324089 1 0 0 1 1 2 0.503647804200585
"8187" 1 1 0 0.818698753708097 1 2 -1.10987327596948 -0.616709257481454 -0.410966836869035 0 0 0 0 1 0 3.07710162352511
"8188" 1 1 1 0.99869477198565 1 1 -0.034920647251585 0.360048653255714 -0.297681917951823 0 0 1 0 0 0 1.94856497404061
"8189" 0 0 1 0.102636731074144 1 1 -3.17716204503784 -1.11571125965777 -3.07711741368415 0 0 0 5 1 4 0.933668266734054
"8190" 1 0 2 0.654019694535091 1 2 -1.27680604967369 -1.13492886699307 -1.19614032524443 1 0 1 2 1 0 0.334714651994091
"8191" 1 1 1 0.652525544868196 0 1 -2.7676116948425 -1.93110105525359 -1.17172846549971 1 0 1 1 2 2 0.00776170058537973
"8192" 0 1 0 0.215370241428224 0 2 -3.75022444966438 -3.31927545991018 -2.63862572893184 0 1 0 7 1 0 2.43583377457623
"8193" 0 1 2 0.510169565486316 0 0 -3.46387566242128 -4.30443566713191 -3.20997313561103 0 0 0 2 5 3 2.58618439689031
"8194" 0 0 0 -0.409007998727041 0 2 -5.82657854025694 -3.74208132685987 -4.49680174449551 0 0 0 9 5 5 -1.24239738676247
"8195" 0 0 2 0.0677572104504594 0 2 -4.5264832297256 -3.4648896193116 -3.24395963405079 0 0 0 3 3 3 0.55569627913481
"8196" 1 0 2 0.41912671174488 1 1 -1.9429575742522 -0.548206540831927 -2.2081870384819 0 0 0 2 0 6 -0.652102961051588
"8197" 0 0 0 -0.299191622978516 0 0 -5.26704444414502 -4.93337728703213 -5.49304634432673 0 0 0 3 7 4 0.407390580882656
"8198" 1 1 1 0.587233569036158 1 0 -0.674085556239723 -1.73342346007746 -2.67328762029455 1 0 1 0 4 3 0.0248052391609679
"8199" 0 1 1 0.0501668287673527 1 0 -2.84159732434631 -2.90458964238073 -3.91909259780082 0 0 0 3 2 2 -0.394722839347866
"8200" 0 1 0 -0.012458200723967 1 2 -3.25322496918212 -1.73076597859568 -2.74349856004034 0 0 0 3 2 5 1.0340651503414
"8201" 0 1 2 0.458452775178183 1 1 -2.58991510001386 -1.16206529335318 -2.25263746920899 0 0 0 4 2 2 1.29420055358202
"8202" 0 0 0 0.0857890057740002 0 0 -4.83378236918372 -4.51403539676835 -4.66358653889637 0 0 0 5 8 6 1.50325013935565
"8203" 0 1 1 0.152404089832133 1 2 -2.67996353804127 -1.45522874037847 -2.3446718074947 0 0 1 2 1 2 0.145505375814385
"8204" 0 0 0 -0.38025119527751 0 2 -6.13498304785308 -3.93714924165661 -4.31089816795583 0 0 0 8 4 2 -1.1209093744253
"8205" 0 1 2 0.367218028375188 1 0 -2.45285344013466 -2.67311186468738 -4.02815540334005 0 0 0 2 0 2 1.05667834443701
"8206" 0 0 0 -0.396868743527618 1 2 -4.4959129664942 -2.18935223626523 -4.19699000244537 0 0 0 4 2 7 -0.285162872485665
"8207" 0 0 1 0.056886219403476 0 0 -4.56997924925465 -4.44971884436675 -4.37065225337933 1 0 0 3 7 2 0.1651518915282
"8208" 0 1 1 0.387336424073498 0 2 -3.58959886282809 -3.03193073072957 -1.61034563136548 1 0 0 2 5 2 1.61676701507179
"8209" 0 0 1 0.349459006692956 1 0 -2.83099276452224 -2.68437976158208 -4.05871779283664 0 0 0 0 4 6 1.31279177040293
"8210" 0 1 1 0.454698412780442 0 1 -3.26208494180816 -2.39531748287731 -1.93820077871487 0 0 0 4 3 3 1.88659086475869
"8211" 0 1 2 0.338874039867211 0 2 -3.55732033899647 -2.90553704188814 -2.37668300074559 0 0 0 2 5 1 1.51183000529412
"8212" 0 1 1 0.642069817195887 1 2 -1.79682507777244 -1.38956502995776 -1.61601508972407 0 0 0 1 1 2 2.37996299273296
"8213" 1 1 0 0.428622734345095 1 2 -1.76249198495934 -1.04997397637904 -1.81727687124951 1 0 0 5 1 0 -0.345268591797862
"8214" 1 1 0 0.298786560254129 1 0 -2.17486947031157 -1.93845573187513 -3.40699177129237 0 0 0 1 4 3 -0.0780765778971235
"8215" 1 1 1 0.879963222668407 0 2 -1.85023242602142 -2.16007014971585 -0.161800114515395 1 0 0 4 4 0 1.23730499669769
"8216" 0 0 0 0.151250164815646 1 2 -3.71605840172292 -2.51255244272655 -3.19297602352508 0 0 0 6 1 1 1.35832140633213
"8217" 1 1 2 0.898331485028045 1 2 -0.664763510263952 -0.454845555777358 -0.238186364540557 0 0 1 0 1 0 1.62531119030065
"8218" 1 1 0 0.342206292760543 0 1 -3.20215407525635 -2.24244243650272 -1.98026820895028 0 0 0 4 4 3 -0.0443787320988271
"8219" 0 0 0 -0.173316453760815 0 2 -5.41407486254667 -3.26427439538655 -4.26673333196054 0 0 0 8 3 6 -0.267481585747322
"8220" 1 1 1 1.06909172186994 1 0 -0.223498883853785 -1.25129536190974 -1.12568250583698 1 0 0 0 7 3 1.38771085630384
"8221" 0 0 1 0.650018424563882 1 1 -2.06490838142752 -1.2668918412513 -2.02043863082776 0 1 0 4 0 4 2.2856200450026
"8222" 0 1 2 0.606749044371767 1 1 -2.00222821013663 -0.88585847039197 -2.03356628829958 0 1 0 4 0 1 2.3609759488485
"8223" 0 0 1 0.239024716486591 1 1 -2.82710357841533 -1.3032948767445 -2.56727957542245 0 0 0 4 1 2 0.40071835712854
"8224" 0 0 1 0.0946118734234775 1 2 -3.47826553526599 -1.7766770111368 -2.71945599261446 0 1 0 4 0 4 0.366946599195746
"8225" 1 0 0 0.0478130329338416 0 1 -4.37316331527492 -2.52326917620879 -3.07606656502722 0 0 0 5 7 5 -1.43815587770085
"8226" 1 0 1 0.903271169452066 1 1 -0.974885698055232 -0.295818290615495 -0.545166272020388 1 0 0 1 1 2 1.38476117973639
"8227" 1 1 1 1.11482881003709 1 2 0.608656371423889 -0.287794511408804 0.422837096243691 1 0 0 0 1 0 2.4796131603098
"8228" 1 0 1 0.609961368173712 0 1 -2.54490400890184 -2.18038387747977 -1.34422936688527 0 0 0 5 1 1 1.12678109245135
"8229" 1 1 2 0.572679188828547 0 1 -2.70534299869091 -1.8251107602885 -1.57894308731836 0 0 0 6 1 1 -0.257267200002406
"8230" 0 1 0 -0.0164928043253658 1 1 -3.58484841664225 -1.41846623770625 -3.34492005306544 0 0 0 4 1 2 0.0820619686088671
"8231" 0 0 2 0.274572330244294 1 0 -2.62878374646079 -3.32581845463705 -4.21261051578054 0 0 0 1 3 5 0.907763407665045
"8232" 0 0 1 0.136096512201384 0 0 -4.62578048281966 -4.36337672605164 -4.61036258093672 0 0 0 8 5 7 0.408979325808408
"8233" 0 1 0 -0.116751005107762 1 2 -3.6529460542191 -1.67668276654818 -3.39717881850043 0 1 0 2 0 2 -0.385664285113222
"8234" 0 1 0 -0.186784974694605 1 0 -3.5017251283726 -3.34340254447726 -5.21645458690034 0 0 0 5 1 7 0.657861033274117
"8235" 0 1 1 0.241121476184508 1 0 -2.41689142860844 -2.34800081223367 -3.7427510049103 0 0 0 4 1 2 1.02724419796041
"8236" 0 1 0 -0.284305495548119 1 2 -4.24843601938127 -1.42043492768905 -3.39274280897028 0 0 0 2 2 2 -0.725884196699052
