"A_bin" "L_bin_binA" "L_cat_binA" "M_cont_binA" "M_bin_binA" "M_cat_binA" "contY_binMcontMbinA_EMint" "contY_catMbinMbinA_EMint" "contY_catMcontMbinA_EMint" "binY_binMcontMbinA_EMint" "binY_catMbinMbinA_EMint" "binY_catMcontMbinA_EMint" "countY_binMcontMbinA_EMint" "countY_catMbinMbinA_EMint" "countY_catMcontMbinA_EMint" "C_cont"
"9676" 0 0 0 -0.0999768265583468 1 2 -3.87347809293539 -2.20618040881409 -4.0215259979699 0 0 0 5 5 2 1.16153428280209
"9677" 0 1 2 0.693824190941492 1 2 -2.01898227899533 -1.38469549938945 -1.60627064170085 0 0 0 1 0 6 2.80125402640235
"9678" 0 0 0 -0.138941996200658 1 0 -4.1754346953555 -3.5844957488026 -5.34189078382512 0 0 0 4 7 4 0.478892389498928
"9679" 0 1 1 0.481591605684039 1 0 -2.03880263837942 -2.61558679259847 -3.26977311639621 1 0 0 3 1 1 1.48191006589557
"9680" 1 1 1 1.18937954604067 0 0 -1.29731138093085 -3.46077638026729 -1.30263552699866 1 0 0 2 3 0 1.9146441060793
"9681" 1 1 0 0.545994103924599 1 2 -1.43023303092746 -0.746237886675377 -0.987918808571362 1 0 1 0 0 0 1.48969682553068
"9682" 1 1 1 0.551841407825459 1 0 -0.825505381485035 -1.69905598175007 -2.25441702886933 1 0 1 1 3 5 0.267096230406447
"9683" 1 1 2 0.763078909676762 0 2 -2.20677388182067 -2.28272754505211 -0.492774899798309 0 0 0 4 3 0 1.06923676399477
"9684" 0 1 2 -0.00528668027866065 1 0 -3.20660821636692 -3.1386444988703 -4.66581315077476 0 0 0 4 5 4 -0.174587079944456
"9685" 1 0 2 0.852209733510643 1 1 -0.85418231875652 -0.252017171116528 -1.41982994776846 1 0 0 1 0 1 1.53022230708565
"9686" 1 0 0 0.498548470619331 1 2 -1.73315556779815 -0.916419432367208 -1.64047786308154 0 0 1 1 2 2 1.30616290452288
"9687" 0 0 2 0.20700164521679 0 0 -4.23182288938276 -4.87483451112111 -4.2515937658645 0 0 0 2 3 2 0.70578458653068
"9688" 0 1 1 0.266070539865777 1 2 -2.38738734832447 -1.62339581244154 -2.00151768260003 0 0 0 4 0 3 0.165142329459924
"9689" 1 1 1 0.785651196113795 1 0 -0.420686369156476 -1.95788884549476 -1.57324817642219 0 0 0 0 4 4 0.62288742889761
"9690" 0 1 2 0.5169181211918 1 0 -2.39229232082149 -2.89870326859337 -3.32933720553628 0 0 0 1 2 4 1.94042524967639
"9691" 1 1 1 0.951157458878581 0 2 -1.71894790825905 -2.05282539445346 0.359246457077999 0 0 0 2 2 0 1.32794033317801
"9692" 1 0 2 0.906214156988365 1 2 -0.8801952289475 -1.09600395685572 -0.438374466119344 1 0 0 1 2 0 1.7800302598916
"9693" 0 1 2 0.370589233757405 0 2 -3.81185832859601 -3.14416864759608 -2.45302864313261 0 0 0 2 0 2 0.712854641765605
"9694" 1 1 1 0.778380135681984 1 1 -1.03211839038114 0.0794611730157208 -0.631788859027223 1 1 0 3 0 0 -0.0605259945377015
"9695" 0 1 0 -0.198717443831394 1 1 -3.75927437404696 -1.30434127868596 -4.31325948072818 0 0 0 3 3 5 -0.812664012205553
"9696" 1 1 1 0.617521592530436 1 0 -0.91079966020474 -1.58716993799046 -1.88820011515135 0 1 0 0 0 1 0.669435158006851
"9697" 0 1 2 0.322149167889503 1 2 -2.52023748686652 -2.08587683866872 -2.25150657605393 0 0 0 5 2 3 0.804931568415901
"9698" 0 0 2 -0.0851772565991326 1 2 -3.8004003241632 -2.16875946203346 -3.04150336598644 0 0 0 3 1 1 0.735792934171998
"9699" 0 0 0 -0.178823472490909 0 0 -5.21659105896773 -4.93231113206083 -5.02407628346225 0 0 0 2 3 0 0.613910784001519
"9700" 0 0 2 -0.0724073252943365 0 2 -5.00500042852284 -3.6976135131759 -3.12166089025262 0 0 0 5 7 5 -1.10392480546852
"9701" 0 0 0 -0.405040682375255 0 1 -5.55805044847361 -3.29059792846847 -4.40310800258346 0 0 1 7 0 8 -0.0907072107630567
"9702" 0 0 2 -0.0534763866983697 0 1 -4.5947939314343 -3.20481844826262 -4.14390244643241 0 0 0 9 4 2 0.440644395677765
"9703" 0 1 0 -0.228473899855863 0 2 -5.20767380491251 -3.53693372849197 -3.95089228647065 0 0 0 8 3 4 -0.122273705846173
"9704" 1 0 1 0.462133275940199 1 1 -1.49365243734689 -0.587082835806775 -1.55346114930834 0 1 0 1 1 2 -0.512497930039012
"9705" 0 0 2 -0.0965348315842937 0 0 -5.02481281145927 -5.14017226519735 -4.97898621793036 0 0 0 6 6 8 -0.829698663047285
"9706" 0 1 1 0.567640573365538 1 2 -1.78776188566242 -1.44422724837921 -1.63175131859098 0 1 0 2 2 0 1.7990606521211
"9707" 0 0 0 0.133399150220575 1 1 -3.53179800984684 -1.91161839715864 -3.12450333610564 0 0 0 2 3 4 2.1254929126803
"9708" 0 1 0 0.354166007670471 1 2 -3.04658002501009 -1.68834697141613 -2.31612154692124 0 0 0 4 5 4 2.3270872623322
"9709" 0 0 2 -0.0629454459726129 0 1 -4.83365953176635 -2.66248151239743 -3.63438181828416 0 0 0 7 4 7 0.762742522562947
"9710" 1 0 2 0.807559204325493 1 1 -0.687057431274034 -0.126423094908372 -0.860895974759632 0 0 0 2 1 1 1.90262265181303
"9711" 0 1 0 -0.235272185363859 0 2 -5.36572008057112 -3.47950445045037 -3.85897138845686 0 0 0 5 2 2 -0.233744538658321
"9712" 0 0 2 0.0603279943612386 1 2 -3.29635616293909 -2.46844372840927 -3.40213536900883 0 1 0 5 1 4 0.535682231868746
"9713" 1 1 1 0.819448088424098 1 2 -0.440613655317869 -0.256848565011873 -0.337478706944768 0 0 0 0 0 0 0.851086011751788
"9714" 1 1 2 0.694711584980023 1 2 -0.823267837702808 -0.942787486652049 -0.941560662231351 1 0 0 0 0 0 1.13692276275247
"9715" 0 1 1 0.62684232358942 1 2 -1.77452282413147 -1.53062220162496 -0.952631036164466 0 0 1 1 1 0 2.08273916066142
"9716" 1 1 1 0.924510325931093 1 1 -0.291363265212715 0.167164054141411 -0.425644470890272 1 1 0 1 0 1 0.875680488569824
"9717" 1 1 0 0.756131627907388 1 1 -0.790112087944259 -0.418290392363581 -1.01977097450074 1 1 0 2 0 2 2.59767768454509
"9718" 1 0 0 -0.050931330694293 0 2 -4.64294657354238 -3.41748427192063 -3.17457636823985 0 0 0 3 3 3 -1.9399330837976
"9719" 0 1 1 0.544392098747592 1 2 -1.99294587554177 -1.49498048036732 -1.76412330134922 0 0 1 4 2 1 1.72060479234188
"9720" 0 1 1 0.91418410551263 1 2 -1.16781480253545 -1.20007567528975 -0.686228528582612 0 1 0 1 0 1 3.73260307109739
"9721" 1 1 2 0.83394059447221 1 0 -0.719051177959093 -1.59001698353557 -1.72488093579604 1 0 0 0 1 0 1.79512744825607
"9722" 0 1 1 0.170497253458173 1 2 -3.10240801638706 -1.15646418945325 -2.34667387549169 0 0 0 3 3 1 0.193896215104398
"9723" 0 1 2 -0.101714782994792 0 0 -4.71215634734284 -4.75495517507772 -4.82306552762318 0 0 0 6 3 11 -0.407461178736489
"9724" 1 0 0 0.392894893598822 0 0 -3.18943101053716 -4.16684552834058 -3.05470640204014 0 0 0 2 6 1 1.08745471972738
"9725" 0 1 1 0.550188549346948 1 1 -1.92756986589204 -0.867394018517928 -1.7747690606438 0 1 0 3 1 0 2.10301664354117
"9726" 1 0 1 0.362683276896698 0 0 -3.06142814956432 -3.91652473189431 -3.09457430587549 0 0 0 4 5 0 0.192580631055922
"9727" 1 1 1 0.766767139583016 0 2 -2.28753382161144 -2.55325525919345 -0.201949683220882 0 0 0 3 1 1 0.459752806032683
"9728" 1 0 2 0.868248837774682 1 1 -0.890313372100917 0.0545504499281818 -0.768403729424989 0 0 0 0 0 2 1.57070605799943
"9729" 0 1 2 0.391288516401567 1 1 -2.29456927229701 -0.774716033248948 -2.60780071788805 0 0 0 3 1 2 1.9002989583043
"9730" 1 1 1 1.01014435887562 1 1 -0.263907572763304 0.448137677172807 -0.273512524028146 1 0 1 0 0 0 1.5794053499467
"9731" 0 1 0 0.0648582947776444 1 2 -3.37160293203007 -2.19154064547285 -3.06813628973207 0 0 0 1 4 4 0.717602251680673
"9732" 0 1 2 0.708860597492721 1 2 -1.85901865469812 -1.85980453338745 -1.44249378762752 0 0 0 2 1 0 2.75375314263314
"9733" 0 1 2 -0.188613778278056 1 1 -3.629169922618 -1.28112945253341 -3.84222281461125 0 0 0 1 1 5 -0.683192474467919
"9734" 0 1 2 0.0998658395952462 1 0 -2.8040464513643 -2.46087252994675 -4.64403447414334 0 0 0 5 3 2 -0.0469586867409557
"9735" 0 1 1 0.368483443444579 0 2 -3.35503641472399 -3.11417791565829 -2.35640806308884 0 0 1 4 2 4 0.736149546740633
"9736" 0 1 1 0.600606884663818 0 0 -3.20351444388173 -3.97784126814744 -3.282153026055 0 0 0 2 1 3 2.69791858056842
"9737" 1 1 2 1.06923938950512 1 1 -0.242613950470742 0.0785269272688136 0.00692180573355512 0 1 0 0 0 0 2.87084315677212
"9738" 0 1 0 -0.120983440566046 1 0 -3.61375927657965 -3.26508789933682 -4.91665604566508 0 0 0 6 7 5 0.299417386593523
"9739" 0 1 0 -0.160823692846839 0 2 -5.12785107723968 -3.77824932540691 -3.5959531394773 0 0 0 4 4 4 0.265793380423658
"9740" 0 0 1 0.159725868738956 1 0 -2.66083514134827 -3.13221598824601 -3.97236961348827 0 0 0 1 2 5 0.691934044150866
"9741" 1 1 2 1.18540347519791 0 1 -1.10509368765956 -1.61449138239811 0.11433789212836 0 0 0 1 0 0 1.97091155765221
"9742" 0 0 0 -0.408555786557657 1 1 -4.67336975594515 -1.26004037947528 -4.87855946518007 0 0 0 4 2 0 0.139117531778461
"9743" 0 1 2 0.24068385385241 0 0 -3.90185507868609 -4.57930983040374 -4.28706628104637 0 0 0 3 6 2 1.48890353301667
"9744" 0 0 1 0.298165435447316 1 2 -2.70862497354743 -1.7621425469434 -2.86940937804497 0 0 0 6 1 3 0.337173347883406
"9745" 0 1 0 0.167980442465348 1 0 -3.01937360089206 -2.98520563043973 -3.99646083883554 0 0 0 6 3 3 2.4860481360775
"9746" 0 0 2 0.623421084063076 0 2 -3.74841885430892 -3.40991281937545 -2.13957559099982 0 0 0 7 1 1 2.59625621785527
"9747" 1 0 1 0.579433856423604 0 1 -2.50926077690354 -2.30989739744802 -1.44740400766945 0 0 0 3 2 1 0.224062362236437
"9748" 1 1 1 0.923363674885865 1 2 -0.474983122212504 -0.698632063485177 -0.176465420362916 0 0 0 0 0 0 1.0539632151412
"9749" 1 0 0 -0.0689046392706648 0 1 -4.0392607419442 -2.41019811834804 -3.45452888303614 0 0 0 3 0 5 -0.733196332736571
"9750" 0 0 1 0.52338257105633 1 1 -2.15152505844877 -1.1917846093647 -2.17916182500885 0 0 0 0 3 2 2.47221880047415
"9751" 1 1 2 0.546644550252444 1 1 -1.22406614611874 -0.482492730647421 -1.29680814108665 0 0 0 1 1 2 -0.378878434738977
"9752" 0 1 0 -0.328078285539206 0 2 -5.15056317187866 -3.55921207601082 -3.90610685015789 0 0 0 7 4 4 -0.348175349563926
"9753" 0 0 0 0.0165059397052401 1 0 -3.97158094996469 -3.0639868016686 -4.61523696066252 0 0 0 2 3 7 0.268286990390267
"9754" 0 1 1 0.112492219780283 1 1 -2.95063709726466 -1.2188683256057 -3.22510345772352 0 0 0 5 0 4 0.555498985823987
"9755" 0 0 2 0.0987812964276816 0 0 -4.83597333260051 -4.50964500338892 -4.54815189967634 0 0 0 8 2 6 0.592527207136269
"9756" 0 1 1 0.0706475561920924 0 0 -4.33585295493535 -4.50018767776522 -3.84911630254075 0 0 0 2 5 4 0.0116944233226803
"9757" 0 1 1 0.560577759357895 0 2 -2.99891862734509 -3.31414532788903 -1.41857996463856 0 0 0 3 0 3 1.32286605652255
"9758" 1 1 2 1.20508165926927 1 1 0.083495614805463 0.191003524357626 0.492015392047892 1 1 1 1 1 0 3.66947269680562
"9759" 1 0 2 1.21265777927289 1 1 -0.0994226593963874 -0.176431564368408 -0.10292589996091 0 1 0 0 0 0 3.5269424698753
"9760" 1 0 1 0.661952699678645 1 1 -1.33833974679265 -0.162483400198176 -1.52972621640947 0 1 0 2 0 0 0.993749650249219
"9761" 1 1 2 0.930712604105958 1 1 -0.282083024486215 0.0470037140170345 -0.154888578449625 0 0 1 1 0 2 2.31100165325784
"9762" 0 1 0 0.0348606837106935 0 1 -4.60890815963024 -2.92271982360257 -3.36618175655171 0 1 0 5 6 4 0.560012033992154
"9763" 0 1 0 0.346189290144495 0 1 -3.83851907053188 -2.84235417431569 -2.84173293833813 0 0 1 4 1 5 2.2792464584734
"9764" 0 0 0 0.168933302748521 0 1 -4.51796000807641 -3.04223424728469 -3.49491203744973 0 0 0 3 4 1 1.52330982946545
"9765" 1 1 1 0.447407804561593 1 2 -1.420474603473 -0.644746505520381 -1.04199731425662 0 1 1 2 0 2 -1.67144263254381
"9766" 1 1 1 1.01932252183452 1 1 0.254340506386859 0.297389463434664 -0.310376111504669 1 1 0 1 0 0 2.00553403767158
"9767" 0 0 0 -0.548635238175451 1 0 -4.27078599789346 -3.52511561567413 -6.47753127486036 0 0 0 4 4 4 -0.397092315917131
"9768" 0 0 2 0.165992424075135 0 1 -4.35927291785382 -3.03505655918423 -2.98897926773864 0 0 1 4 3 5 0.592300003242389
"9769" 0 1 2 0.699908080258158 1 2 -1.64358055113887 -1.74171769815994 -1.43313321582066 1 1 0 1 2 0 2.7144502639476
"9770" 1 1 0 0.47393693356709 0 2 -3.09986572500225 -2.42165659812966 -1.41575291400151 0 0 0 3 2 0 0.401442801207629
"9771" 1 0 1 0.777853055244554 1 1 -0.743276823470502 -0.402227581598627 -0.790620695336133 1 0 0 1 0 0 1.53022693519435
"9772" 1 1 2 0.621316837630987 1 2 -1.15447288790845 -0.736330714198888 -1.01002471143573 0 0 0 0 2 0 0.228744519654823
"9773" 0 0 0 -0.113622442641485 0 2 -5.16912356781436 -3.57235367217842 -3.79359952327267 0 0 0 2 3 6 0.368528778362983
"9774" 0 0 2 0.298923023410164 1 0 -2.82538786259926 -3.04712109047975 -4.19512101286863 0 0 0 3 2 4 1.94966135333323
"9775" 0 0 0 -0.494397741724871 0 1 -5.92808472646675 -3.46673509733976 -4.55577750372117 0 0 0 2 3 3 -0.80544570678901
"9776" 0 0 0 0.0658022925140389 1 2 -3.47630116977584 -2.0032372888411 -3.57825353369024 0 0 0 5 1 4 1.56628175346142
"9777" 1 1 2 0.809737696897319 1 1 -0.798680963948583 -0.0645227310759198 -0.475243844839475 0 1 0 1 0 2 1.60340874035947
"9778" 0 1 2 0.574145889312718 0 2 -3.39386044724278 -3.18457977368969 -1.81919856180476 0 0 0 2 4 2 1.56952087377563
"9779" 0 0 2 0.392657671688902 1 0 -2.88075063183853 -3.19794551097197 -4.07285733319029 0 0 0 3 1 4 1.39579255670222
"9780" 1 1 1 1.20676402116031 1 2 0.212848214631833 -0.348222246796374 0.692923743133045 0 0 1 0 0 1 2.62376803189634
"9781" 1 0 0 0.768061311732249 0 2 -2.4021522538276 -2.86069042239551 -0.921781352150168 0 0 0 6 2 0 2.03643983491406
"9782" 1 0 2 0.648229684731042 1 1 -1.83891096091251 -0.548739824572032 -1.5547426245332 0 1 1 1 0 4 0.795501215161376
"9783" 0 0 0 -0.254606339589305 1 2 -4.35939644889185 -2.55375121241668 -4.14492614026263 0 0 0 3 1 3 -0.439264758686746
"9784" 0 1 0 -0.102049304433967 0 2 -4.64540124101198 -3.26778416209252 -3.59801607214714 0 0 0 7 4 1 0.259715446084547
"9785" 0 1 2 0.723952907126435 1 0 -1.54447584131845 -2.79268949206776 -2.68317171520137 0 0 0 0 3 1 3.59646133324817
"9786" 1 0 0 0.618278988314221 1 2 -1.87684830481736 -0.939594608837708 -1.82083748684971 0 0 0 1 1 1 0.865547896286838
"9787" 0 1 2 0.454669925916152 1 2 -2.07184324592633 -1.41564808468459 -1.47103463654997 0 0 0 5 1 4 1.71344199906465
"9788" 0 1 0 0.458454989335074 0 2 -3.55628993415727 -3.34413154328238 -1.7910660448484 0 0 0 3 4 2 2.77411269349029
"9789" 0 0 1 0.386187758048175 1 2 -2.99188494880427 -1.99451245575312 -2.14245122315136 0 0 0 2 1 0 1.78606589047333
"9790" 0 1 0 0.261557606067148 1 2 -2.61496144418622 -1.94755809789156 -2.57416701060368 0 0 0 5 1 0 1.56578565075999
"9791" 1 1 1 1.08770803286194 0 2 -1.68902875284463 -2.2803833393232 0.274318184081396 0 0 1 1 1 0 2.25079404100749
"9792" 1 1 2 0.443233652825006 0 1 -2.760663794641 -1.98019727323058 -1.56842259735322 0 0 0 2 3 5 -0.207487486533525
"9793" 0 1 1 0.24528804647318 1 0 -2.47417545164584 -3.03649705192756 -3.79311387612617 0 0 0 1 1 4 0.692563055179116
"9794" 0 0 1 0.378914199731994 1 1 -2.68099429995703 -0.83665900825912 -2.39954430598296 0 0 0 3 0 1 1.43468935465113
"9795" 0 0 0 -0.379157308247434 1 2 -4.55166455388032 -2.03508407173626 -4.37112748921324 0 0 0 7 4 7 -0.0673199229392258
"9796" 0 1 0 0.0328809380494499 0 2 -4.56388810720473 -3.54418601755987 -2.95150128289707 0 0 0 5 2 3 0.274200806146425
"9797" 1 1 1 0.834182514493981 0 0 -1.91877825776369 -3.26213178361963 -1.65178818595978 0 0 0 1 1 1 0.671328767377226
"9798" 0 0 2 0.193785487561884 0 0 -4.50302610130081 -4.47226955055111 -4.47608931131026 0 0 0 3 2 5 0.774172118422078
"9799" 1 1 1 0.806037809149808 0 2 -1.84332790408086 -2.44745957726198 -0.0798618063510518 0 0 1 2 4 0 0.464703305670808
"9800" 1 0 2 0.938175339805873 0 0 -2.06181185788493 -3.60419250359172 -1.91570785842875 0 0 0 1 0 0 1.3217862698847
"9801" 1 0 2 0.969971601751608 0 0 -2.0754315433422 -3.98140747866023 -1.67461057856503 0 0 0 0 3 0 2.00194790589679
"9802" 0 1 2 0.404025408991631 0 0 -3.83468522321541 -4.35129444878745 -3.59975355662338 0 0 0 3 5 7 0.930835288302749
"9803" 1 1 1 0.674269934556847 1 2 -0.69193185276452 -0.202267946464351 -0.480013126568777 1 0 0 0 1 0 1.17341996060376
"9804" 1 0 2 0.544928734728444 1 0 -1.62979634234428 -2.02158267956322 -3.23797421526258 0 0 0 4 2 2 -0.29016936873725
"9805" 1 1 0 0.716791336635749 1 1 -1.32997960503031 -0.266423379992587 -1.22885449276922 0 1 0 2 0 1 2.65350467617717
"9806" 0 1 1 0.370705850921617 1 1 -2.4760463254057 -0.539244600305385 -2.17900010043038 0 1 0 4 0 3 1.51392151815836
"9807" 0 1 2 0.378379177660733 1 2 -2.21539717997913 -1.63129958243661 -2.07314950862766 0 0 0 2 2 2 1.1761451021594
"9808" 1 0 2 0.717163980038735 1 0 -0.931353193059353 -1.93569702443382 -2.09192814532248 0 0 0 2 2 2 1.56494152132902
"9809" 1 0 1 0.353530951716643 1 2 -1.877987192873 -1.21826278499851 -1.74155631509454 0 1 0 2 1 1 -1.03986565319891
"9810" 1 0 0 0.412195385254871 0 2 -3.68550774568442 -3.17571644177515 -1.87857405556551 0 0 0 2 2 1 0.244699399061405
"9811" 1 1 2 0.712242582287887 0 0 -2.05245781229294 -3.54837565349694 -2.16722569349696 0 0 1 5 2 2 1.15905959873912
"9812" 1 1 1 0.931188510737677 1 1 -0.42733668974179 0.268947258462267 -0.250119623275669 0 1 0 2 0 1 1.6445906462877
"9813" 0 0 1 0.465143730878293 0 1 -3.7353678536775 -2.34313425351558 -2.6298015486723 0 0 0 1 1 4 1.61695870012287
"9814" 0 0 0 0.0929903961234871 1 1 -3.60056062911601 -1.41896740167664 -3.56730035236726 0 0 0 7 0 5 1.92745563272697
"9815" 1 0 0 0.210153224539289 0 0 -3.84670063849968 -4.37077973881058 -4.08926457129571 0 0 0 2 4 3 -0.636097596777343
"9816" 1 0 2 0.715408719670576 0 1 -2.92253550897123 -1.95007344393493 -1.17245643354884 0 1 0 1 1 1 1.13117068708539
"9817" 0 0 2 0.110188025470606 1 2 -3.50966191967514 -1.90248542458853 -3.23667248605971 0 0 0 3 1 1 0.435083102068354
"9818" 0 0 1 0.225345977802478 0 0 -4.29722364168987 -4.75964712680273 -4.25554318620326 1 0 0 4 8 7 1.1870085802317
"9819" 0 0 2 0.394911313673062 0 1 -3.54049900936283 -2.5649185987359 -2.82157353665277 0 0 0 2 5 3 1.79989541357315
"9820" 1 0 1 0.636079762651627 1 0 -1.09636373800218 -2.25287539378331 -2.44324188927887 0 0 0 0 5 5 0.667209164896135
"9821" 1 0 2 0.657431303172441 0 0 -2.84328387814645 -3.86778189062844 -2.55280631501055 0 0 1 3 4 4 0.515841803197195
"9822" 1 1 0 0.335334442018393 1 2 -2.02441490199353 -1.18700737185841 -1.79030940304552 0 1 0 3 0 2 -0.659208934044677
"9823" 0 0 0 -0.33404231820961 0 1 -5.73382727897793 -3.04787381673628 -4.28238225263251 0 0 0 9 3 2 -0.353641290507416
"9824" 1 1 2 0.883490350693306 1 2 -0.105108345704343 -0.667430913788271 -0.134155060392367 0 0 0 2 0 0 1.8919594489857
"9825" 0 0 0 0.285103204054472 0 0 -4.49117932402696 -5.03711370804532 -4.04898340265177 0 0 0 8 10 7 1.64763044083298
"9826" 0 1 1 0.698923313044443 1 2 -1.82631236048139 -1.57009122060774 -1.1120559688544 0 0 0 1 2 1 2.92597171363897
"9827" 1 0 2 0.876559129983641 0 0 -2.20993958074952 -3.9365957973213 -2.49966825456963 0 0 0 7 4 4 1.54407100979554
"9828" 0 0 2 -0.111969139196649 1 0 -3.90431961745336 -3.50563127710342 -5.04379998223294 0 0 0 1 2 1 -0.0500656443438108
"9829" 1 1 2 0.892121766853918 1 1 -0.489367624434991 -0.271391798731089 -0.986360923081798 1 0 0 3 0 0 1.25631571217875
"9830" 1 1 1 0.87741717318486 0 1 -1.75627233875945 -1.27602221060831 -0.124936193886289 0 0 1 2 1 0 0.940993063875239
"9831" 0 0 1 0.605341070318239 0 2 -3.26704152738769 -2.70607585694582 -1.78713207528998 0 0 0 3 6 1 2.156755953562
"9832" 0 0 2 0.39362873708098 0 0 -3.90243619009189 -4.75371935533123 -3.88341202655759 0 0 0 4 3 4 1.55379501143727
"9833" 0 1 2 0.497211524827017 1 2 -2.14454641250425 -1.75879622317326 -1.50471457503622 0 0 0 5 1 1 2.80375821498275
"9834" 0 0 0 -0.219400521699553 0 2 -5.4545889439591 -3.33890420171282 -4.36374896594855 0 0 0 5 8 8 0.0640354236820349
"9835" 0 1 0 0.270635235050874 1 2 -2.83058409341983 -1.78543290928208 -2.61750548714758 0 0 0 5 4 1 2.00087956823871
"9836" 0 0 0 -0.345159922627825 1 2 -4.65989726370147 -2.62889074693067 -4.28875759456476 0 0 0 3 2 6 -0.379935846163974
"9837" 1 1 1 0.660762867157047 1 2 -0.977877224961198 -0.520292921940033 -0.721046675531164 0 1 0 0 1 0 1.21066870173299
"9838" 0 0 1 0.414138993110276 0 1 -3.39857121049188 -2.67409333530966 -2.5562263470629 0 0 0 7 2 3 1.77509264851635
"9839" 0 1 2 0.280204371222009 0 2 -3.74832801317996 -3.41078194223025 -2.37532270064712 0 0 0 2 4 2 0.746954637431234
"9840" 0 1 1 0.277259826270013 0 2 -3.70674602110302 -3.08403867675539 -1.87623660358856 0 0 0 3 1 4 1.254079922301
"9841" 0 0 1 0.663807816302914 1 1 -2.0743081375357 -1.13395385815357 -2.04179473790757 0 0 0 3 1 2 1.9521805313812
"9842" 0 1 0 -0.227744542513415 1 1 -3.73650567889401 -1.49084671928802 -3.99976674105238 0 0 0 4 0 2 0.513384623115777
"9843" 1 0 2 0.774702093966598 1 1 -1.27895837434794 -0.309559906216193 -1.1134464679885 0 0 0 0 2 2 1.10189508402465
"9844" 0 0 2 0.270225647101588 1 2 -3.21659297559716 -1.98222750573215 -3.04437897193284 0 0 0 4 2 3 1.02704338410762
"9845" 0 1 1 0.044571177505296 1 1 -3.18290046433025 -1.0226804777854 -3.37308585191395 0 0 0 5 1 2 -0.888286859040402
"9846" 0 1 1 0.434483063242491 1 1 -2.35655282490204 -0.87043084777277 -2.2138879751453 0 0 0 3 0 4 1.58689567772238
"9847" 1 1 1 0.929894110072402 1 1 -0.234886643693633 0.0585294117267557 -0.476923623831807 1 1 1 0 0 0 0.330560219284621
"9848" 1 0 0 0.749260425893682 1 2 -1.28589674631222 -1.35750971465364 -1.21511759839993 0 0 1 1 0 0 2.12847542251866
"9849" 1 1 1 0.451190894146281 0 2 -2.70158744463384 -2.56385604047226 -0.950190980735312 0 0 0 3 2 1 -0.875592921746706
"9850" 0 0 1 -0.155131601341639 0 1 -5.06091652949986 -2.53681329470076 -3.67427954261838 0 0 0 6 5 5 -0.39042376109059
"9851" 1 1 0 0.359917568265769 1 2 -1.79570807560382 -1.02624897212669 -1.86150248803806 0 0 0 1 1 1 -0.149535814589576
"9852" 1 1 1 0.499007296295267 0 0 -2.7692831398739 -3.78396145840994 -2.48758422487963 0 0 0 5 1 5 -0.851107640476147
"9853" 0 0 2 -0.171313811824768 0 0 -5.26730860770195 -4.92658140566027 -5.15251810714798 0 0 0 7 7 4 -0.423830806449529
"9854" 0 0 1 0.0441031987332712 1 2 -3.10821664829947 -1.5016834921065 -2.93575654566048 0 0 0 3 2 1 1.411108745282
"9855" 0 0 2 0.347996868491679 1 2 -2.66894951950172 -1.9156429487859 -2.57183682005769 0 0 0 4 1 1 1.51773315121724
"9856" 0 1 2 0.438580137495388 1 0 -2.59078126426274 -2.86476454699683 -3.64733598946746 0 0 0 2 6 6 1.88707468788291
"9857" 0 1 1 0.254109521232586 1 2 -2.37169028826472 -1.24211289454999 -2.48406295151769 0 0 0 4 1 0 1.79995427923234
"9858" 1 1 2 0.533901826075942 1 2 -1.10763685089357 -0.574783585324139 -1.22573961379589 0 0 0 1 0 0 -0.321063031645594
